customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation,size,margin,age,age_group,bigger_age_group
103,Ethyl,Runham,Female,49,1997-04-21,Product Engineer,Financial Services,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,4.0,68 Little Fleur Crossing,2046,NSW,Australia,12,5,182.664,23.0,"(19.0, 29.0]","(10.0, 30.0]"
104,Odille,Panketh,Female,40,1978-06-06,Automation Specialist II,Health,Mass Customer,N,1;DROP TABLE users,Yes,9.0,85688 New Castle Crossing,4171,QLD,Australia,10,9,443.7825000000001,42.0,"(39.0, 49.0]","(30.0, 50.0]"
105,Maribeth,Pristnor,Female,25,2001-09-17,Recruiting Manager,Manufacturing,Mass Customer,N,"<>?:""{}|_+",No,1.0,8611 Loomis Lane,2155,NSW,Australia,10,4,868.76,19.0,"(10.0, 19.0]","(10.0, 30.0]"
106,Glyn,,Male,54,1966-07-03,Software Test Engineer III,Health,High Net Worth,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,18.0,7909 Pierstorff Crossing,2517,NSW,Australia,9,3,837.8966666666666,54.0,"(49.0, 59.0]","(50.0, 70.0]"
107,Pris,Stallebrass,Female,97,1990-07-01,Nurse Practicioner,Financial Services,Mass Customer,N,ï½ï½¨(Â´âï½â©,Yes,9.0,01 Muir Parkway,2096,NSW,Australia,12,4,585.9925000000001,30.0,"(29.0, 39.0]","(10.0, 30.0]"
108,Kayle,Mingaud,Female,4,1994-03-14,,,High Net Worth,N,âð¿ ðªð¿ ðð¿ ðð¿ ðð¿ ðð¿,No,3.0,0410 Division Junction,2750,NSW,Australia,8,3,852.4733333333334,27.0,"(19.0, 29.0]","(10.0, 30.0]"
109,Cody,Blabey,Male,16,1978-12-11,Marketing Assistant,,Affluent Customer,N,100,Yes,4.0,41 Service Lane,2217,NSW,Australia,11,10,443.066,42.0,"(39.0, 49.0]","(30.0, 50.0]"
110,Sascha,St. Quintin,Male,23,2000-07-31,,Financial Services,Affluent Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,1.0,5 Moose Road,3977,VIC,Australia,8,7,374.50714285714287,20.0,"(19.0, 29.0]","(10.0, 30.0]"
111,Cele,Evason,Female,65,1993-08-29,Analyst Programmer,,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,2.0,7342 Fieldstone Junction,2093,NSW,Australia,12,4,753.6325,27.0,"(19.0, 29.0]","(10.0, 30.0]"
112,Shena,Parren,Female,88,1975-08-12,Marketing Manager,Retail,High Net Worth,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,12.0,0 David Terrace,3204,VIC,Australia,11,6,957.0316666666668,45.0,"(39.0, 49.0]","(30.0, 50.0]"
113,Gage,Nickless,Male,67,1956-05-06,Staff Scientist,,Mass Customer,N,(ï½¡â â âï½¡),No,20.0,15239 Northwestern Point,4300,QLD,Australia,4,6,388.2483333333334,64.0,"(59.0, 69.0]","(50.0, 70.0]"
114,Sunny,Swindells,Female,10,1985-10-23,Teacher,Entertainment,Affluent Customer,N,-100,No,8.0,60 Oneill Street,2170,NSW,Australia,9,4,548.8149999999999,35.0,"(29.0, 39.0]","(30.0, 50.0]"
115,Alberik,Mereweather,Male,77,1981-12-21,Account Executive,Health,Mass Customer,N,,No,18.0,8194 Sachtjen Drive,3844,VIC,Australia,1,8,391.98375,39.0,"(29.0, 39.0]","(30.0, 50.0]"
116,Scottie,Swiffen,Male,49,1999-02-05,Assistant Professor,Manufacturing,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð§,Yes,2.0,0349 Farmco Terrace,2168,NSW,Australia,8,8,305.9425,22.0,"(19.0, 29.0]","(10.0, 30.0]"
117,Nance,Suttling,Female,75,1982-02-23,Marketing Manager,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,15.0,185 Pennsylvania Way,4226,QLD,Australia,6,10,691.734,39.0,"(29.0, 39.0]","(30.0, 50.0]"
118,Prentice,Pearmain,Male,43,1959-11-12,Budget/Accounting Analyst IV,,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,19.0,432 Longview Circle,3192,VIC,Australia,10,5,710.02,61.0,"(59.0, 69.0]","(50.0, 70.0]"
119,Willey,Chastanet,Male,9,1981-12-04,Associate Professor,,High Net Worth,N,,Yes,9.0,5814 Bunker Hill Street,3070,VIC,Australia,7,4,1054.31,39.0,"(29.0, 39.0]","(30.0, 50.0]"
120,Sloan,Wagg,Male,80,1978-09-02,Legal Assistant,Financial Services,High Net Worth,N,â°â´âµ,Yes,4.0,7 Carberry Crossing,2485,NSW,Australia,2,3,435.5933333333334,42.0,"(39.0, 49.0]","(30.0, 50.0]"
121,Myles,Pauncefort,Male,82,1957-10-02,Graphic Designer,Manufacturing,Mass Customer,N,é¨è½æ ¼,No,15.0,53 Talisman Trail,2097,NSW,Australia,9,4,723.0225,63.0,"(59.0, 69.0]","(50.0, 70.0]"
122,Colver,Itter,Male,87,1979-04-19,Quality Control Specialist,Financial Services,Mass Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,12.0,5 Prairie Rose Road,4817,QLD,Australia,2,5,539.0440000000001,41.0,"(39.0, 49.0]","(30.0, 50.0]"
123,Almeta,Kalinsky,Female,85,1988-12-03,Analyst Programmer,Financial Services,High Net Worth,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,No,15.0,84 Florence Parkway,2516,NSW,Australia,8,4,811.4375,32.0,"(29.0, 39.0]","(30.0, 50.0]"
124,Kath,Cunney,Female,27,1995-05-03,Administrative Assistant II,Health,High Net Worth,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,5.0,739 Elmside Way,3074,VIC,Australia,8,7,579.1785714285713,25.0,"(19.0, 29.0]","(10.0, 30.0]"
125,Darrelle,Antoniewski,Female,94,1960-03-17,Computer Systems Analyst II,Property,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,No,16.0,684 Northport Circle,2213,NSW,Australia,10,10,334.50100000000003,61.0,"(59.0, 69.0]","(50.0, 70.0]"
126,Norman,Cliff,Male,53,1992-10-15,Administrative Officer,Health,Mass Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,3.0,8 Hagan Hill,4508,QLD,Australia,4,3,365.4866666666667,28.0,"(19.0, 29.0]","(10.0, 30.0]"
127,Merrili,Whitear,Female,81,1974-12-03,Compensation Analyst,Financial Services,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,No,19.0,0 Pearson Crossing,4405,QLD,Australia,1,10,399.3710000000001,46.0,"(39.0, 49.0]","(30.0, 50.0]"
128,Isidro,Cypler,Male,73,1977-07-17,Systems Administrator III,Property,Mass Customer,N,á ,Yes,12.0,10918 Merry Way,2452,NSW,Australia,5,4,548.2650000000001,43.0,"(39.0, 49.0]","(30.0, 50.0]"
129,Weidar,Silkstone,Male,64,1985-07-20,Financial Advisor,Financial Services,High Net Worth,N,"__ï¾(,_,*)",Yes,19.0,97 Coolidge Trail,2142,NSW,Australia,9,4,688.4374999999999,35.0,"(29.0, 39.0]","(30.0, 50.0]"
130,Raddy,Delete,Male,32,1997-07-18,Chemical Engineer,Manufacturing,Mass Customer,N,-100,No,1.0,58 Helena Hill,2205,NSW,Australia,7,2,889.79,23.0,"(19.0, 29.0]","(10.0, 30.0]"
131,Jana,Renyard,Female,57,1964-10-16,Administrative Officer,Retail,High Net Worth,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,8.0,352 Forster Place,4132,QLD,Australia,3,6,915.8183333333335,56.0,"(49.0, 59.0]","(50.0, 70.0]"
132,Celesta,Willavoys,Female,5,1963-07-07,Web Designer I,Manufacturing,Mass Customer,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,9.0,12306 Lawn Street,2145,NSW,Australia,8,6,463.4533333333334,57.0,"(49.0, 59.0]","(50.0, 70.0]"
133,Eldridge,Fiddeman,Male,12,1977-06-13,VP Accounting,Financial Services,Mass Customer,N,",./;'[]\-=",Yes,16.0,19392 7th Trail,4744,QLD,Australia,1,5,160.778,43.0,"(39.0, 49.0]","(30.0, 50.0]"
134,Merna,McCulloch,Female,34,1997-08-01,Legal Assistant,Telecommunications,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5.0,1605 Northfield Junction,2158,NSW,Australia,11,6,491.07,23.0,"(19.0, 29.0]","(10.0, 30.0]"
135,Rosalia,Sigart,Female,18,1975-01-18,Internal Auditor,IT,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,3.0,9674 Graceland Junction,3201,VIC,Australia,6,7,649.9285714285714,46.0,"(39.0, 49.0]","(30.0, 50.0]"
136,Mel,Bennet,Male,46,1973-05-26,Senior Developer,Manufacturing,High Net Worth,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,7.0,638 Thackeray Junction,4178,QLD,Australia,3,8,442.9,47.0,"(39.0, 49.0]","(30.0, 50.0]"
137,Vaughn,Artin,Male,27,1987-11-21,Office Assistant II,Property,High Net Worth,N,1'; DROP TABLE users--,No,10.0,869 Forster Circle,2112,NSW,Australia,10,5,299.28999999999996,33.0,"(29.0, 39.0]","(30.0, 50.0]"
138,Onofredo,Franc,Male,5,1985-04-28,Recruiter,Financial Services,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,Yes,13.0,0 Golden Leaf Crossing,2033,NSW,Australia,9,7,482.44571428571425,35.0,"(29.0, 39.0]","(30.0, 50.0]"
139,Gar,,Male,1,1964-07-28,Operator,Telecommunications,Affluent Customer,N,-100,No,4.0,215 Lindbergh Trail,4401,QLD,Australia,1,9,573.4933333333333,56.0,"(49.0, 59.0]","(50.0, 70.0]"
140,Morrie,Flaxon,Male,9,1994-05-20,Programmer Analyst III,Manufacturing,Mass Customer,N,1/0,No,2.0,829 Washington Crossing,3186,VIC,Australia,9,6,449.9833333333333,26.0,"(19.0, 29.0]","(10.0, 30.0]"
141,Townsend,Trobe,Male,67,1954-06-25,Teacher,Financial Services,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,10.0,585 Loomis Court,2097,NSW,Australia,11,3,712.7833333333334,66.0,"(59.0, 69.0]","(50.0, 70.0]"
142,Bentley,Fortesquieu,Male,57,1967-08-07,Quality Engineer,Health,Affluent Customer,N,../../../../../../../../../../../etc/passwd%00,No,17.0,68063 Blue Bill Park Center,3058,VIC,Australia,9,11,356.1218181818181,53.0,"(49.0, 59.0]","(50.0, 70.0]"
143,Kendall,Figg,Male,19,1957-09-01,Operator,Argiculture,Mass Customer,N,ðµ ð ð ð,Yes,11.0,15673 Farmco Point,4017,QLD,Australia,6,4,618.6925,63.0,"(59.0, 69.0]","(50.0, 70.0]"
144,Jory,Barrabeale,,71,,Environmental Tech,IT,Mass Customer,N,,No,,22 Oxford Junction,2315,NSW,Australia,3,8,611.0025,,nan,nan
145,Filippo,Ferrara,Male,33,1997-07-21,Account Executive,Financial Services,Mass Customer,N,NIL,No,4.0,7245 Cottonwood Center,2285,NSW,Australia,5,7,448.61428571428576,23.0,"(19.0, 29.0]","(10.0, 30.0]"
146,Ricoriki,Matlock,Male,34,1985-04-08,Quality Control Specialist,Manufacturing,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,8.0,20382 Spohn Alley,2219,NSW,Australia,11,2,108.52999999999997,35.0,"(29.0, 39.0]","(30.0, 50.0]"
147,Rea,Pattrick,Female,32,1973-12-06,Analog Circuit Design manager,Health,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,10.0,12375 Cambridge Pass,2065,NSW,Australia,11,6,839.0266666666666,47.0,"(39.0, 49.0]","(30.0, 50.0]"
148,Jaquith,Maffey,Female,69,1981-05-08,Programmer Analyst III,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,5.0,03 Granby Parkway,3216,VIC,Australia,8,5,653.6800000000001,39.0,"(29.0, 39.0]","(30.0, 50.0]"
149,Drucy,Kausche,Female,41,1995-01-31,Research Nurse,Health,Mass Customer,N,1/0,Yes,1.0,939 Coleman Pass,4509,QLD,Australia,7,6,367.41333333333324,26.0,"(19.0, 29.0]","(10.0, 30.0]"
150,Bradly,Crosse,Male,6,1983-08-23,Cost Accountant,Financial Services,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,17.0,69914 Bowman Place,2330,NSW,Australia,7,4,611.6275,37.0,"(29.0, 39.0]","(30.0, 50.0]"
151,Donnie,Brimson,Male,36,1965-01-31,Marketing Manager,Manufacturing,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,13.0,34457 Springview Street,2759,NSW,Australia,9,8,809.3442857142858,56.0,"(49.0, 59.0]","(50.0, 70.0]"
152,Stephana,Cardew,Female,5,1981-03-03,Compensation Analyst,Financial Services,Mass Customer,N,00ËÆ$-,No,16.0,992 Old Shore Trail,2069,NSW,Australia,12,2,983.44,40.0,"(39.0, 49.0]","(30.0, 50.0]"
153,Lorilyn,Walshe,Female,73,1977-07-28,Assistant Media Planner,Entertainment,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,12.0,453 Sheridan Street,2747,NSW,Australia,8,7,788.9300000000001,43.0,"(39.0, 49.0]","(30.0, 50.0]"
154,Faydra,Dulieu,Female,90,1958-02-13,Junior Executive,,Mass Customer,N,,No,11.0,8 Mccormick Crossing,2227,NSW,Australia,8,6,136.72600000000003,63.0,"(59.0, 69.0]","(50.0, 70.0]"
155,Orran,Bogges,Male,4,1985-12-28,Quality Engineer,Manufacturing,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,10.0,63344 Holmberg Crossing,2025,NSW,Australia,10,3,362.8066666666667,35.0,"(29.0, 39.0]","(30.0, 50.0]"
156,Shayla,Rimmington,Female,23,1979-09-09,Cost Accountant,Financial Services,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,Yes,11.0,9 Huxley Circle,3191,VIC,Australia,11,5,619.0739999999998,41.0,"(39.0, 49.0]","(30.0, 50.0]"
157,Chad,Houtby,Male,97,1974-11-23,Financial Advisor,Financial Services,Affluent Customer,N,100,No,16.0,0 Hazelcrest Road,3025,VIC,Australia,8,4,123.05749999999998,46.0,"(39.0, 49.0]","(30.0, 50.0]"
158,Hamlin,Odams,Male,99,1984-09-03,Internal Auditor,,Affluent Customer,N,100,No,5.0,2 Continental Plaza,2263,NSW,Australia,6,6,771.225,36.0,"(29.0, 39.0]","(30.0, 50.0]"
159,Arin,Matskevich,Male,90,1987-05-12,Research Nurse,Health,Affluent Customer,N,ã»(ï¿£âï¿£)ã»:*:,No,13.0,80 Duke Terrace,2233,NSW,Australia,10,6,489.2283333333334,33.0,"(29.0, 39.0]","(30.0, 50.0]"
160,Wake,Durning,Male,5,1964-07-15,Registered Nurse,Health,Mass Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,18.0,860 Hintze Lane,2154,NSW,Australia,11,2,1307.0800000000002,56.0,"(49.0, 59.0]","(50.0, 70.0]"
161,Tadd,Bloss,Male,49,1976-01-21,,,Mass Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,16.0,3723 Bunker Hill Circle,2065,NSW,Australia,10,1,459.46000000000015,45.0,"(39.0, 49.0]","(30.0, 50.0]"
162,Port,Acuna,Male,90,1979-08-12,Nurse Practicioner,IT,Mass Customer,N,Ù¡Ù¢Ù£,No,15.0,5 Corry Court,2119,NSW,Australia,10,3,443.2033333333333,41.0,"(39.0, 49.0]","(30.0, 50.0]"
163,Kessia,Helder,Female,58,1976-09-06,Librarian,Entertainment,High Net Worth,N,Ù¡Ù¢Ù£,Yes,14.0,65105 Sommers Pass,3016,VIC,Australia,10,2,550.64,44.0,"(39.0, 49.0]","(30.0, 50.0]"
164,Aarika,Van Vuuren,Female,55,1999-08-07,Senior Editor,Retail,Affluent Customer,N,NIL,Yes,1.0,2054 Sommers Pass,4113,QLD,Australia,4,3,262.0466666666667,21.0,"(19.0, 29.0]","(10.0, 30.0]"
165,Aldon,Roelofs,Male,61,1984-03-25,Administrative Officer,Argiculture,Mass Customer,N,Ù¡Ù¢Ù£,Yes,12.0,22371 Miller Trail,2032,NSW,Australia,10,9,686.9466666666667,36.0,"(29.0, 39.0]","(30.0, 50.0]"
166,Elston,Oleszczak,Male,54,1955-06-12,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,â¢,No,6.0,35807 Oneill Way,4300,QLD,Australia,4,8,524.68,65.0,"(59.0, 69.0]","(50.0, 70.0]"
167,Nathalie,Tideswell,Female,95,1969-10-27,,Health,High Net Worth,N,-1,Yes,17.0,75612 Clarendon Junction,4352,QLD,Australia,6,9,665.9266666666667,51.0,"(49.0, 59.0]","(50.0, 70.0]"
168,Reggie,Broggetti,,8,,General Manager,IT,Affluent Customer,N,,Yes,,16 Golf View Center,3020,VIC,Australia,6,9,725.075,,nan,nan
169,Alfy,Bruhnke,Male,20,1957-10-19,Data Coordiator,Telecommunications,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5.0,93 Iowa Junction,2116,NSW,Australia,9,3,232.08666666666667,63.0,"(59.0, 69.0]","(50.0, 70.0]"
170,Jammal,Gever,Male,80,1975-06-02,Pharmacist,Health,High Net Worth,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,21.0,48 Cascade Terrace,3057,VIC,Australia,8,4,455.2025,45.0,"(39.0, 49.0]","(30.0, 50.0]"
171,Halli,Davidoff,Female,62,1970-12-04,Assistant Manager,Manufacturing,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,10.0,13950 Jackson Avenue,2099,NSW,Australia,11,9,604.1424999999999,50.0,"(49.0, 59.0]","(30.0, 50.0]"
172,Hilton,Carney,Male,54,1988-09-12,Editor,Manufacturing,Affluent Customer,N,NIL,Yes,6.0,35386 Mockingbird Road,3749,VIC,Australia,4,8,335.5228571428571,32.0,"(29.0, 39.0]","(30.0, 50.0]"
173,Ebba,Hanselmann,Female,99,1997-01-02,General Manager,Health,Affluent Customer,N,é¨è½æ ¼,No,1.0,2 Randy Point,2766,NSW,Australia,8,9,727.7233333333332,24.0,"(19.0, 29.0]","(10.0, 30.0]"
174,Catie,Tosspell,Female,93,1989-11-26,Food Chemist,Health,Mass Customer,N,â,No,12.0,6898 Redwing Park,2148,NSW,Australia,9,10,762.824,31.0,"(29.0, 39.0]","(30.0, 50.0]"
175,Templeton,Hambrook,Male,36,1975-11-28,Quality Engineer,Manufacturing,Affluent Customer,N,<svg><script>0<1>alert('XSS')</script>,No,5.0,52273 Bay Place,3145,VIC,Australia,11,5,434.108,45.0,"(39.0, 49.0]","(30.0, 50.0]"
176,Angelo,Clayal,Male,39,1992-04-13,Accountant I,Property,Mass Customer,N,<script>alert('hi')</script>,No,10.0,272 Montana Avenue,2021,NSW,Australia,8,5,618.0140000000001,28.0,"(19.0, 29.0]","(10.0, 30.0]"
177,Ondrea,Pablos,Female,25,1989-11-09,Professor,Financial Services,High Net Worth,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,4.0,82520 Mifflin Drive,2333,NSW,Australia,5,12,342.3833333333334,31.0,"(29.0, 39.0]","(30.0, 50.0]"
178,Matthieu,Bertelmot,Male,2,1967-04-03,,,Affluent Customer,N,100,No,8.0,8 Dixon Parkway,2783,NSW,Australia,7,4,546.145,53.0,"(49.0, 59.0]","(50.0, 70.0]"
179,Esteban,Sewill,Male,23,1966-05-11,Environmental Tech,Manufacturing,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,6.0,4 Dayton Terrace,2280,NSW,Australia,9,3,604.8633333333333,54.0,"(49.0, 59.0]","(50.0, 70.0]"
180,Trisha,Neasham,Female,16,1971-09-17,Web Designer III,Argiculture,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,14.0,216 Barnett Junction,4120,QLD,Australia,8,7,580.7642857142857,49.0,"(39.0, 49.0]","(30.0, 50.0]"
181,Pavla,Braunle,Female,49,1982-11-21,Senior Editor,Manufacturing,Mass Customer,N,-100,No,9.0,8256 Annamark Court,3638,VIC,Australia,1,6,473.04800000000006,38.0,"(29.0, 39.0]","(30.0, 50.0]"
182,Lydon,Dahlman,Male,99,1992-11-20,Sales Associate,Financial Services,Affluent Customer,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,7.0,83012 Dapin Lane,4300,QLD,Australia,4,7,772.7314285714286,28.0,"(19.0, 29.0]","(10.0, 30.0]"
183,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3.0,8 Haas Park,2074,NSW,Australia,10,6,531.3066666666666,23.0,"(19.0, 29.0]","(10.0, 30.0]"
184,Nappie,Paolo,Male,40,1971-12-13,Marketing Manager,Manufacturing,High Net Worth,N,â,Yes,7.0,50 Meadow Ridge Way,2880,NSW,Australia,1,3,727.1166666666668,49.0,"(39.0, 49.0]","(30.0, 50.0]"
185,Crosby,Walcot,Male,80,1979-12-13,,Property,Mass Customer,N,â°â´âµ,Yes,13.0,3567 Northfield Lane,2430,NSW,Australia,5,7,506.8114285714286,41.0,"(39.0, 49.0]","(30.0, 50.0]"
